title,type,episodes,status,picture,duration,score,synonyms,tags,year
Kirakira☆Precure A La Mode Movie: Paritto! Omoide no Mille-Feuille!,MOVIE,1,FINISHED,https://cdn.myanimelist.net/images/anime/6/86547.jpg,4200,6.850166512059369,"['Eiga Kirakira Precure A La Mode: Paris to! Omoide no Mille-Feuille!', 'KiraKira☆光之美少女 A La Mode 清脆出炉！回忆的法式千层酥！', 'Kirakira Precure a la Mode the Movie: With Paris! Mille-Feuille of Memories', 'Kirakira Pretty Cure a la Mode Movie: Paris to! Omoide no Mille-Feuille!', 'Kirakira Pretty Cure a la Mode the Movie', 'Kirakira☆PreCure a la Mode The Movie: Paris and The Memorable Mille-feuille', 'Kirakira☆Precure a la Mode the Movie: With Paris! Mille-Feuille of Memories', 'Kirakira☆Precure a la Mode: Paris to! Omoide no Mille-Feuille!', 'Precure Movie 14', 'precure14 movie', 'キラキラ☆プリキュアアラモード パリッと！想い出のミルフィーユ！', '映画キラキラ☆プリキュアアラモード', '映画キラキラ☆プリキュアアラモード パリッと! 想い出のミルフィーユ!', '映画キラキラ☆プリキュアアラモード パリッと！ 想い出のミルフィーユ！', '映画キラキラ☆プリキュアアラモード パリッと！想い出のミルフィーユ！']","['action', 'cafe', 'cooking', 'crossover', 'cute girls doing cute things', 'earth', 'fairy', 'fantasy', 'female protagonist', 'food', 'food and beverage', 'food preparation', 'foreign', 'friendship', 'ghost', 'henshin', 'japanese production', 'magic', 'magical girl', 'mahou shoujo', 'primarily female cast', 'restaurant', 'sequel', 'shoujo', 'slice of life', 'super power', 'superhero', 'urban', 'urban fantasy']",2017
Kirameke! Vivacious Dash♡,MOVIE,1,FINISHED,https://cdn.myanimelist.net/images/anime/1423/131397.jpg,0,0.0,"['きらめけ！VIVACIOUS DASH♡', 'きらめけ！VIVACIOUS DASH♡ アニメ版']","['drama', 'idols (female)', 'music', 'school']",2022
Kirarin☆Revolution,TV,153,FINISHED,https://cdn.myanimelist.net/images/anime/1089/116598.jpg,1320,6.953121057513915,"['Kilari', 'Kilari 3', 'Kirari', 'Kirarin Revolution', 'Кирарин Революция', 'きらりん☆レボリューション', 'きらりんれぼりゅーしょん', '라라의 스타일기']","['based on a manga', 'cgi', 'clumsy', 'comedy', 'crossdressing', 'drama', 'entertainment industry', 'fashion', 'female protagonist', 'idol', 'idols', 'japanese production', 'love polygon', 'love triangle', 'manga', 'music', 'musical theater', 'occupation and career', 'present', 'primarily child cast', 'randomness', 'romance', 'shoujo', 'showbiz', 'the arts']",2006
Kiratto Pri-chan,TV,153,FINISHED,https://cdn.anisearch.com/images/anime/cover/13/13281_600_300.webp,1440,6.599727891156462,"['Kiratto Pri Chan', 'Kiratto PriChan', 'Kiratto Pri☆Chan', 'Kiratto Pri☆chan', 'kpc', 'prichan', 'Сверкающий Прикан', 'キラッとプリ☆チャン', '闪亮美妙☆频道', '반짝 프리채널']","['action', 'comedy', 'fantasy', 'game', 'ganbatte', 'idol', 'idols (female)', 'japanese production', 'magic', 'magical girl', 'music', 'present', 'shoujo', 'slice of life', 'speculative fiction']",2018
Kiratto Pri☆chan,TV,51,FINISHED,https://cdn.myanimelist.net/images/anime/1628/95071.jpg,1440,7.330227272727273,"['Kiratto Pri-chan', 'Kiratto Pri☆Chan', 'キラッとプリ☆チャン']","['baseball', 'based on a video game', 'cgi', 'cute girls doing cute things', 'educational', 'family friendly', 'fashion', 'female protagonist', 'henshin', 'idol', 'idols', 'idols (female)', 'kids', 'magic', 'magical girl', 'music', 'primarily child cast', 'primarily female cast', 'shoujo', 'showbiz', 'slice of life', 'surreal comedy', 'virtual world']",2018
Kiratto Pri☆chan Season 2,TV,51,FINISHED,https://cdn.myanimelist.net/images/anime/1616/103082.jpg,1440,7.140272727272727,"['Kiratto Pri-chan', 'Kiratto Pri-chan 2nd Season', 'Kiratto Pri☆Chan Season 2', 'Kiratto Pri☆chan 2nd Season', 'キラッとプリ☆チャン シーズン2', 'キラッとプリ☆チャン シーズン２']","['baseball', 'based on a video game', 'comedy', 'cute girls doing cute things', 'educational', 'family friendly', 'fashion', 'female protagonist', 'idol', 'idols', 'idols (female)', 'kids', 'magic', 'magical girl', 'music', 'primarily child cast', 'primarily female cast', 'robots', 'shoujo', 'showbiz', 'slice of life', 'surreal comedy', 'virtual world', 'vtuber']",2019
Kiratto Pri☆chan Season 3,TV,51,FINISHED,https://cdn.myanimelist.net/images/anime/1500/105552.jpg,1440,6.5640909090909085,"['Kiratto Pri-chan 3rd Season', 'Kiratto Pri☆Chan Season 3', 'Kiratto Pri☆chan 3rd Season', 'キラッとプリ☆チャン シーズン3']","['aliens', 'alternate universe', 'animals', 'based on a video game', 'cgi', 'comedy', 'crossover', 'dancing', 'dungeon', 'family friendly', 'fashion', 'female protagonist', 'idol', 'idols', 'idols (female)', 'kids', 'magic', 'magical girl', 'memory manipulation', 'music', 'primarily child cast', 'primarily female cast', 'shoujo', 'showbiz', 'slice of life', 'space', 'time manipulation', 'virtual world', 'vtuber']",2020
Kiseijuu: Sei no Kakuritsu,TV,24,FINISHED,https://cdn.myanimelist.net/images/anime/3/73178.jpg,1380,8.36624943773433,"['Il Parassita', ""Kiseiju - L'ospite indesiderato"", 'Kiseiju - L`ospite indesiderato', ""Kiseiju: L'ospite indesiderato"", 'Kiseijuu', 'Kiseijū: Sei no Kakuritsu', 'L`ospite indesiderato', 'Parasite', 'Parasite -la maxime-', 'Parasite : La Maxime', 'Parasitic Beasts', 'Parasyte', 'Parasyte - the maxim', 'Parasyte -the maxim-', 'Parasyte: The Maxim', 'Parazit: Mravní zásady života', 'Паразит', 'Паразит: Жизненный принцип', 'Паразит: Основно правило', 'טפיל', 'פרסייט', 'פרסייט: המקסים', 'きせいじゅうせいのかくりつ', '寄生兽 生命的准则', '寄生獣', '寄生獣 セイの格率', '기생수']","['action', 'action drama', 'adapted into japanese movie', 'adapted into other media', 'alcohol', 'alien', 'aliens', 'angst', 'animal abuse', 'anti-hero', 'asia', 'based on a manga', 'bionic powers', 'biting', 'black humour', 'blackmail', 'body and host', 'body horror', 'body sharing', 'bullying', 'cannibalism', 'canon filler', 'comedy', 'coming of age', 'crime', 'crime fiction', 'death', 'delayed death', 'delinquent', 'detective', 'drama', 'drastic change of life', 'earth', 'eating of humans', 'ecchi', 'ecology', 'environmental', 'excessive violence', 'explicit violence', 'facial distortion', 'female harem', 'fighting', 'genius', 'gore', 'gunfights', 'guns', 'harem', 'heroic sacrifice', 'heterosexual', 'high school', 'horror', 'japan', 'japanese production', 'law and order', 'love polygon', 'love triangle', 'mafia', 'male protagonist', 'manga', 'massacre', 'mature themes', 'military', 'monster', 'murder', 'mutilation', 'nudity', 'parasite', 'parricide', 'penis jokes', 'philosophy', 'place', 'plot continuity', 'police', 'politics', 'pornography', 'present', 'primarily teen cast', 'prostitution', 'psychological', 'psychological drama', 'redemption', 'revenge', 'romance', 'school', 'school life', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'seinen', 'sex', 'sexual abuse', 'sexual abuse -- to be split and deleted', 'sexual content', 'sexual humour', 'shapeshifting', 'slapstick', 'slice of life', 'social commentary', 'special squads', 'speculative fiction', 'splatter', 'stoic hero', 'struggle to survive', 'supernatural drama', 'survival', 'suspense', 'swordplay', 'thievery', 'thriller', 'toilet humour', 'tragedy', 'tropes', 'unrequited love', 'urban', 'villainess', 'violence', 'violent retribution for accidental infringement', 'zero to hero']",2014
Kishin Douji Zenki,TV,51,FINISHED,https://cdn.myanimelist.net/images/anime/1014/98589.jpg,1440,6.511958101422386,"['Demon Prince Zenki', 'Kishin Douji ZENKI', 'Kishin Dōji Zenki', 'Legend of Zenki', 'The Demon Prince', 'Tiểu Thần Zenki', 'Zenki', 'Zenki Efsanesi', 'Đồng Tử Công', 'زنکی', 'เซนกิ จอมอสูรสองหน้า', 'きじんどうぜんき', '鬼神童子 Zenki', '鬼神童子ZENKI']","['action', 'angst', 'animal sidekick', 'animals', 'asia', 'based on a manga', 'betrayal', 'body and host', 'body takeover', 'brainwashing', 'comedy', 'coming of age', 'cross-dressing', 'daily life', 'dark fantasy', 'death', 'demon', 'drama', 'drill', 'earth', 'ecchi', 'exorcism', 'fantasy', 'female protagonist', 'fighting', 'fighting-shounen', 'gun - to be split and deleted', 'gunfights', 'heian period', 'henshin', 'high school', 'historical', 'horror', 'human cannibalism', 'japan', 'japanese mythology', 'japanese production', 'magic', 'male protagonist', 'manga', 'martial arts', 'massacre', 'master-servant relationship', 'monster', 'monster of the week', 'murder', 'mythology', 'pantsu', 'past', 'place', 'present', 'religion', 'romance', 'school life', 'shintoism', 'shounen', 'skimpy clothing', 'slapstick', 'speculative fiction', 'sports', 'summoning', 'super deformed', 'super power', 'supernatural drama', 'tennis', 'time', 'time travel', 'toilet humour', 'tsundere', 'unusual weapons -- to be split and deleted', 'violence', 'violent']",1995
Kishin Houkou Demonbane (TV),TV,12,FINISHED,https://cdn.myanimelist.net/images/anime/1/1067.jpg,1500,6.58776011290297,"['Demonbane', 'Demonbane (TV)', 'Kinshin Hoko Demonbane', 'Kishin Houkou Demonbane', 'Kishin Houkou Demonbane (2006)', 'Kishin Hōkō Demonbane (2006)', 'Roar of the Machine God Demonbane', 'Roar of the Machine God Demonbane (2006)', 'demonbane tv', 'Богът на машините - Демонбане', 'きしんほうこうでもんべいん', '机神咆哮', '機神咆吼デモンベイン', '機神咆吼デモンベイン (2006)']","['absurdist humour', 'action', 'action comedy', 'alcohol', 'alien', 'alternative present', 'americas', 'angst', 'based on a visual novel', 'based on an eroge', 'bishounen', 'boxing', 'butler', 'call my name', 'calling your attacks', 'cgi', 'chibi', 'chuunibyou', 'collateral damage', 'combat', 'comedy', 'coming of age', 'cosmic horror', 'crime', 'daikaijuu', 'daily life', 'dark fantasy', 'detective', 'disaster', 'drama', 'earth', 'ecchi', 'end of the world', 'engrish', 'erotic game', 'fantasy', 'female harem', 'fighting', 'gainax bounce', 'game', 'gangs', 'gigantic breasts', 'grandiose displays of wealth', 'gunfights', 'guns', 'harem', 'henshin', 'historical', 'horror', 'humanoid alien', 'industrialisation', 'japanese production', 'large breasts', 'law and order', 'lingerie', 'love polygon', 'mafia', 'magic', 'magic circles', 'magical girl', 'maids', 'martial arts', 'mecha', 'military', 'money', 'monster of the week', 'multi-anime projects', 'nekomimi', 'nun', 'ojou-sama', 'pantsu', 'piloted robot', 'place', 'plot continuity', 'police', 'present', 'religion', 'robot', 'romance', 'sci-fi', 'science and magic coexist', 'science fiction', 'seinen', 'shounen', 'skeleton', 'skimpy clothing', 'slapstick', 'small breasts', 'space travel', 'speculative fiction', 'sports', 'stereotypes', 'strong female lead', 'sudden girlfriend appearance', 'super deformed', 'super power', 'super robot', 'super robot wars', 'super robots', 'swordplay', 'tentacle', 'time', 'tragedy', 'tropes', 'united states', 'violence', 'violent retribution for accidental infringement', 'visual novel']",2006
Kishin Taisen Gigantic Formula,TV,26,FINISHED,https://cdn.myanimelist.net/images/anime/1387/133796.jpg,1440,6.367647959183674,"['Apo Mekhanes Theos Gigantic Formula', 'Apo Mekhanes Theos Gigantic Forumula', 'GF', 'Kishin Taisen Gigantic Formura', 'Mecha God Wars: Gigantic Formula', 'Mechanical Divine War Gigantic Formula', 'War Gods Battle: Gigantic Formula', 'gigantic', 'gigantic formula', 'きしんたいせんぎがんてぃっくふぉーみゅら', '机神大战 巨型方程式', '機神大戦 ギガンティック・フォーミュラ']","['action', 'americas', 'asia', 'cgi', 'coming of age', 'conspiracy', 'disaster', 'drama', 'earth', 'europe', 'future', 'gods', 'japan', 'japanese production', 'mecha', 'military', 'new', 'organic mecha', 'original work', 'piloted robot', 'place', 'plot continuity', 'politics', 'post-apocalyptic', 'present', 'robot', 'russia', 'school life', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'speculative fiction', 'super robot', 'super robots', 'time', 'tropes', 'united states', 'war', 'zero to hero']",2007
Kishuku Gakkou no Juliet,TV,12,FINISHED,https://cdn.myanimelist.net/images/anime/1908/93416.jpg,1440,7.516219185882958,"['BSJ s1', 'Boarding School Juliet', 'Boarding School Juliet: To Love', 'JULIET NO INTERNATO', 'Juliet au pensionnat', 'Juliet en el Internado', 'Juliet en el internado', 'Juliet in collegio', 'Juliet of Boarding School', 'Kishuku Gakkō no Juliet', 'Kishukugakkou no Juliet', 'Or Not to Love', 'Romio vs Juliet', 'To LOVE, or not to LOVE', 'kishugak', 'or not to LOVE', 'הפנימייה של ג`ולייט', 'รักลับๆ ข้ามหอของนายหมากับน้องแมว', '寄宿学校のジュリエット', '寄宿学校のジュリエット To LOVE', '寄宿学校的朱丽叶', '기숙학교의 줄리엣']","['absurdly powerful student council', 'action', 'animeism', 'athletics', 'based on a manga', 'boarding school', 'boy meets girl', 'bullying', 'comedy', 'crossdressing', 'ecchi', 'female harem', 'forbidden love', 'foreign', 'gangs', 'heroine of strong character', 'heterosexual', 'japanese production', 'lgbtq+ themes', 'love between enemies', 'love triangle', 'male protagonist', 'manga', 'parody', 'present', 'primarily female cast', 'rivalry', 'romance', 'romantic comedy', 'school', 'school dormitory', 'school life', 'school rivalry', 'shounen', 'slice of life', 'star-crossed lovers', 'tsundere', 'twins']",2018
Kiss Dum: Engage Planet,TV,26,FINISHED,https://cdn.myanimelist.net/images/anime/8/21586.jpg,1440,6.4604160482374775,"['Engage Planet Kiss Dum', 'KISSDUMN -ENGAGE planet-', 'Kiss Dum', 'Kiss Dum R: Engage Planet', 'Kiss Dum: ENGAGE planet', 'KissDum', 'Kissdum R: Engage Planet', 'kd', 'kdep', 'きすだむ', 'キスダム -ENGAGE planet-', 'キスダムR -ENGAGE planet-', '星界死者之书', '鏖战星球', '키스 덤']","['action', 'adventure', 'alien', 'aliens', 'amnesia', 'calling your attacks', 'disaster', 'drama', 'earth', 'end of the world', 'fighting', 'future', 'henshin', 'insects of doom', 'japanese production', 'love polygon', 'mecha', 'military', 'mythology', 'nearly almighty protagonist', 'new', 'norse mythology', 'off-model animation', 'original work', 'piloted robot', 'place', 'post apocalypse', 'post-apocalyptic', 'recycled animation -- to be split and deleted', 'regeneration from death -- to be split and removed', 'robot', 'romance', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'sea battles', 'speculative fiction', 'submarine', 'super power', 'superpowers', 'time', 'tragedy', 'unusual weapons -- to be split and deleted', 'yggdrasil']",2007
Kiss x Sis (TV),TV,12,FINISHED,https://cdn.myanimelist.net/images/anime/1660/121553.jpg,1440,6.710440363678458,"['Kiss X Sis TV', 'Kiss x Sis', 'Kiss x Sis (2010)', 'Kiss x Sis TV', 'Kiss × Sis (2010)', 'Kiss × Sis (TV)', 'KissXSis TV', 'KissxSis (2010)', 'Kissxsis', 'Kiss×Sis (2010)', 'kiss x sis', 'kiss×sis (2010)', 'kiss×sis (TV)', 'kxstv', 'Поцелуй сестёр TV', 'キス×シス', 'キス×シス (2010)', 'キス×シス （2010）', 'キスシス', '亲吻姐姐 (2010)', '亲吻姐姐 TV', '키스x시스 (2010)']","['adoring fan club', 'angst', 'asia', 'based on a manga', 'borderline porn', 'brother complex', 'censored uncensored version', 'comedy', 'coming of age', 'cooking', 'cosplaying', 'daily life', 'earth', 'ecchi', 'eternal blush', 'female harem', 'female teacher', 'foot fetish', 'french kiss', 'gainax bounce', 'harem', 'heterosexual', 'high school', 'immature', 'incest', 'inseki', 'japan', 'japanese production', 'large breasts', 'lethal chef', 'love polygon', 'love triangle', 'male protagonist', 'manga', 'masturbation', 'mature themes', 'middle school', 'moe', 'nudity', 'omimai', 'pantsu', 'place', 'pornography', 'present', 'remake', 'romance', 'romantic comedy', 'school', 'school life', 'seinen', 'sexual content', 'sexual fantasies', 'siblings', 'skirt flipping', 'slapstick', 'slice of life', 'small breasts', 'stereotypes', 'subservient', 'super deformed', 'swimsuit', 'time', 'tropes', 'tv censoring', 'twincest', 'twins', 'under one roof', 'urination', 'violent retribution for accidental infringement', 'watersports']",2010
Kita e.: Diamond Dust Drops,TV,12,FINISHED,https://cdn.myanimelist.net/images/anime/1488/132892.jpg,1440,6.473067563388992,"['Diamond Daydreams', 'Kita e', 'Kita e: Diamond Dust Drops', 'Northward: Diamond Dust Drops', 'To the North.: Diamond Dust Drops', 'To the North: Diamond Dust Drops', 'keddd', '北へ. ~Diamond Dust Drops~', '北へ。 ～Diamond Dust Drops～']","['age difference romance', 'age gap', 'asia', 'based on a visual novel', 'coming of age', 'daily life', 'disability', 'doctors', 'drama', 'earth', 'ending', 'ensemble cast', 'episodic', 'family life', 'game', 'happy ending', 'hokkaido', 'ice skating', 'japan', 'japanese production', 'multiple couples', 'omiai', 'parental abandonment', 'place', 'plot continuity', 'present', 'primarily female cast', 'romance', 'season', 'seinen', 'slice of life', 'sports', 'the arts', 'time', 'tragedy', 'unrequited love', 'visual novel', 'winter']",2004
